transaction_id,customer_id,transaction_date,transaction_status,coupon_name,burn_date,branch_id
1809,431,2024-07-10,subscribed,axZ-387,,1
1810,424,2022-12-04,subscribed,qpt-366,,3
1811,332,2023-07-19,burned,QeF-839,2023-07-31,5
1812,438,2021-12-03,burned,baS-127,2022-02-21,6
1813,588,2024-03-03,burned,NlJ-454,2024-03-30,1
1814,174,2023-01-22,subscribed,JmO-115,,9
1815,559,2023-12-02,burned,MVW-567,2024-01-28,3
1816,527,2024-07-03,subscribed,CvD-071,,10
1817,873,2024-05-07,burned,fpJ-129,2024-07-22,3
1818,659,2023-12-23,burned,zqP-863,2024-03-16,2
1819,26,2024-06-26,subscribed,BFh-723,,8
1820,820,2024-06-28,subscribed,XdM-288,,3
1821,605,2024-07-11,subscribed,gZd-480,,6
1822,406,2024-07-13,burned,hVt-012,2024-09-04,2
1823,232,2024-06-19,burned,sfY-661,2024-08-14,7
1824,533,2023-12-22,burned,xxO-198,2024-02-24,4
1825,819,2024-07-01,subscribed,bNY-971,,9
1826,550,2024-04-08,burned,aQn-273,2024-04-26,10
1827,788,2024-02-07,subscribed,tez-054,,9
1828,505,2022-08-18,subscribed,zYM-650,,7
1829,669,2024-05-19,subscribed,gbI-988,,8
1830,179,2023-11-23,burned,IMh-305,2024-02-06,3
1831,132,2024-02-12,burned,pxL-553,2024-02-22,5
1832,823,2024-04-25,subscribed,Rtb-773,,2
1833,455,2024-04-17,burned,zru-402,2024-05-01,10
1834,348,2024-06-04,subscribed,fKA-630,,7
1835,540,2022-10-14,subscribed,GDr-999,,8
1836,772,2023-11-01,burned,GDu-930,2023-11-14,9
1837,406,2024-07-13,subscribed,uTg-712,,7
1838,76,2023-04-30,subscribed,WEz-787,,10
1839,941,2023-05-14,burned,xCz-214,2023-06-22,10
1840,579,2023-12-01,subscribed,LgM-743,,8
1841,854,2023-12-26,subscribed,Dbm-005,,9
1842,492,2022-01-15,subscribed,mqn-133,,6
1843,194,2024-02-07,subscribed,XWq-972,,10
1844,984,2023-02-01,subscribed,rSd-200,,2
1845,162,2023-09-18,subscribed,GuS-158,,2
1846,347,2024-06-12,subscribed,JgR-260,,4
1847,951,2024-01-03,burned,PWb-230,2024-02-21,9
1848,361,2024-07-11,burned,rfW-404,2024-07-15,7
1849,769,2023-11-13,subscribed,FDe-098,,2
1850,584,2024-06-29,subscribed,WSg-905,,8
1851,87,2023-01-11,burned,htC-458,2023-02-08,7
1852,934,2024-05-09,burned,ndq-816,2024-06-07,9
1853,262,2022-12-17,burned,RzG-151,2023-01-31,8
1854,214,2024-06-30,burned,msr-017,2024-07-24,3
1855,665,2024-02-04,burned,iDQ-704,2024-05-01,1
1856,722,2023-12-12,subscribed,SCS-008,,2
1857,913,2022-08-15,burned,Flh-249,2022-11-12,2
1858,573,2023-02-13,burned,QQH-117,2023-04-17,4
1859,780,2024-06-27,burned,ntE-584,2024-07-16,6
1860,262,2021-10-06,subscribed,DXI-806,,4
1861,730,2022-07-17,subscribed,rSi-555,,9
1862,283,2024-03-07,subscribed,EVT-163,,4
1863,648,2024-05-04,subscribed,Vlq-335,,6
1864,467,2024-06-14,subscribed,jcY-801,,6
1865,380,2023-12-10,subscribed,Ilz-063,,10
1866,362,2023-10-30,burned,utR-066,2023-11-09,10
1867,449,2024-07-11,subscribed,tBu-734,,1
1868,441,2023-02-22,subscribed,xki-586,,8
1869,93,2024-03-16,burned,qrv-572,2024-03-19,3
1870,621,2023-09-27,subscribed,uEf-924,,6
1871,753,2023-11-23,burned,dEW-630,2023-11-25,3
1872,867,2024-04-09,burned,SLn-495,2024-04-27,2
1873,424,2023-04-07,subscribed,wke-600,,5
1874,142,2023-01-15,burned,Fdq-155,2023-02-23,1
1875,291,2023-10-02,burned,YGk-299,2023-10-07,9
1876,432,2024-07-11,burned,Hwq-117,2024-08-15,7
1877,749,2024-06-23,burned,cgt-464,2024-07-21,3
1878,852,2022-10-16,subscribed,zQc-361,,4
1879,824,2023-12-13,burned,aNi-331,2023-12-26,6
1880,689,2023-07-31,subscribed,fNQ-494,,3
1881,653,2024-04-01,burned,VVk-361,2024-06-11,7
1882,701,2024-04-25,burned,gbP-475,2024-05-02,6
1883,998,2024-06-27,burned,Jgk-437,2024-09-11,9
1884,49,2024-02-14,subscribed,Krn-343,,5
1885,302,2023-07-04,subscribed,esf-405,,4
1886,881,2023-08-11,subscribed,Lad-245,,3
1887,190,2023-12-05,burned,LtN-658,2024-02-11,10
1888,136,2022-04-29,burned,xlH-741,2022-07-08,1
1889,555,2024-04-27,burned,RHU-618,2024-07-17,3
1890,404,2022-05-06,burned,HgL-949,2022-05-12,3
1891,892,2023-08-21,subscribed,EZM-250,,7
1892,865,2023-02-09,burned,Zfw-246,2023-02-10,7
1893,602,2024-07-04,subscribed,sZw-334,,1
1894,807,2024-05-06,burned,uNd-646,2024-06-22,3
1895,341,2024-01-27,subscribed,JbT-418,,8
1896,757,2023-12-29,subscribed,ypp-312,,9
1897,945,2023-08-19,burned,CPP-966,2023-09-25,7
1898,704,2024-06-10,burned,sbV-718,2024-08-20,7
1899,318,2023-04-14,subscribed,ogc-432,,8
1900,618,2024-06-16,burned,JQJ-768,2024-07-30,6
1901,363,2023-10-19,burned,lQV-970,2023-10-23,3
1902,822,2024-07-07,subscribed,ZtV-986,,1
1903,382,2024-05-31,subscribed,Svv-711,,7
1904,233,2023-10-21,subscribed,GHn-941,,1
1905,777,2024-06-29,subscribed,KOV-717,,1
1906,344,2024-05-09,burned,lua-835,2024-05-19,9
1907,549,2022-06-08,subscribed,ULN-742,,10
1908,817,2024-06-08,subscribed,Fii-775,,7
1909,553,2024-04-29,subscribed,XfV-926,,4
1910,529,2024-03-23,burned,Hwt-657,2024-03-23,6
1911,856,2024-03-07,subscribed,kEo-333,,1
1912,789,2024-01-21,burned,Ijo-664,2024-02-08,7
1913,819,2023-06-07,subscribed,GMR-492,,6
1914,571,2023-04-09,subscribed,Sdp-034,,4
1915,935,2024-03-15,burned,OkM-458,2024-06-03,7
1916,183,2024-07-12,subscribed,wGv-629,,3
1917,41,2023-01-10,subscribed,xdQ-869,,1
1918,551,2024-05-08,burned,qNt-518,2024-07-09,4
1919,397,2024-05-06,subscribed,kLE-439,,3
1920,704,2023-07-26,subscribed,jFn-331,,1
1921,779,2022-08-23,subscribed,ZYg-149,,2
1922,494,2024-05-20,subscribed,VLX-540,,5
1923,659,2023-03-25,burned,oiJ-678,2023-04-09,8
1924,907,2024-05-03,subscribed,JsI-285,,1
1925,333,2023-11-26,burned,EZk-455,2024-02-11,4
1926,127,2022-02-28,subscribed,UUC-003,,4
1927,558,2022-04-19,burned,lyT-753,2022-06-07,5
1928,557,2024-02-13,subscribed,dWi-926,,7
1929,1,2022-07-30,burned,QiG-754,2022-10-18,8
1930,168,2024-01-06,subscribed,qJi-439,,6
1931,620,2024-06-27,burned,yjo-503,2024-08-07,1
1932,19,2024-07-07,burned,Rwr-728,2024-08-08,7
1933,332,2024-05-24,subscribed,hBb-372,,3
1934,584,2023-06-29,burned,tHz-455,2023-08-19,6
1935,456,2023-07-21,subscribed,Pqs-502,,8
1936,957,2023-09-19,subscribed,cGD-912,,7
1937,109,2023-04-18,subscribed,itV-798,,10
1938,268,2024-02-26,subscribed,lnz-740,,6
1939,445,2023-07-05,subscribed,Tdu-527,,9
1940,240,2024-02-22,burned,dFS-125,2024-04-04,9
1941,929,2024-02-18,subscribed,yhW-095,,1
1942,301,2023-08-13,subscribed,hqP-401,,1
1943,602,2024-02-23,subscribed,ryJ-451,,1
1944,103,2023-08-08,subscribed,sdU-114,,8
1945,988,2024-03-02,subscribed,UIw-839,,10
1946,250,2024-07-02,subscribed,YLQ-374,,7
1947,453,2022-06-15,burned,aYN-209,2022-08-23,3
1948,520,2022-10-22,burned,gvs-668,2022-12-29,2
1949,153,2024-03-30,subscribed,fwX-844,,4
1950,859,2023-12-13,burned,RjT-173,2024-03-09,3
1951,174,2023-11-01,subscribed,Wex-707,,7
1952,343,2023-11-17,subscribed,LcD-011,,10
1953,670,2022-10-15,subscribed,DVB-721,,8
1954,431,2023-06-08,subscribed,ATn-946,,6
1955,727,2023-12-13,subscribed,unx-682,,3
1956,689,2023-02-25,burned,dLC-508,2023-05-10,6
1957,687,2024-04-19,burned,Gwj-486,2024-07-12,2
1958,852,2023-11-05,burned,kls-374,2023-11-08,7
1959,850,2023-06-20,burned,AMd-138,2023-08-07,10
1960,658,2023-10-01,subscribed,qti-529,,7
1961,962,2021-11-12,burned,GSM-456,2021-12-06,4
1962,324,2024-05-30,subscribed,iPc-656,,8
1963,990,2022-06-13,burned,Gtk-607,2022-08-22,4
1964,673,2024-05-29,burned,ZBY-996,2024-06-16,7
1965,639,2024-02-25,burned,MXi-791,2024-05-11,4
1966,420,2023-01-03,burned,doE-637,2023-01-04,5
1967,594,2024-02-05,subscribed,Mgd-987,,7
1968,485,2024-07-07,burned,whk-179,2024-09-06,10
1969,659,2023-08-06,burned,qPy-310,2023-08-12,3
1970,751,2023-10-14,subscribed,ubc-580,,10
1971,412,2023-06-20,subscribed,XWT-140,,5
1972,936,2023-08-26,burned,TeI-376,2023-10-19,3
1973,84,2023-12-09,subscribed,Pmg-943,,5
1974,113,2023-02-27,subscribed,BXE-478,,3
1975,737,2024-05-10,subscribed,kZa-158,,10
1976,332,2023-02-25,burned,wDk-874,2023-03-09,7
1977,378,2024-02-18,subscribed,YwF-876,,1
1978,755,2022-11-20,burned,pip-854,2022-12-30,9
1979,655,2024-05-05,burned,OSK-021,2024-07-01,9
1980,41,2023-09-18,burned,szR-452,2023-10-15,5
1981,935,2024-04-19,burned,YSn-876,2024-06-17,9
1982,770,2024-07-08,subscribed,RPe-185,,10
1983,959,2024-05-15,burned,OiM-971,2024-07-04,6
1984,797,2023-12-03,subscribed,qFu-596,,5
1985,105,2022-01-08,burned,yXZ-074,2022-01-20,3
1986,202,2023-11-09,subscribed,zad-047,,8
1987,450,2024-06-15,burned,MKj-365,2024-08-25,4
1988,819,2023-09-20,subscribed,MaE-118,,10
1989,843,2022-01-04,burned,PkL-719,2022-01-14,3
1990,973,2024-02-15,burned,vEp-780,2024-04-16,6
1991,266,2022-09-24,subscribed,TBS-813,,8
1992,910,2023-09-22,burned,pyv-597,2023-11-15,9
1993,210,2024-05-28,burned,kqY-282,2024-07-18,6
1994,563,2023-07-05,burned,vxf-846,2023-10-01,5
1995,118,2023-08-26,subscribed,aQU-032,,2
1996,713,2023-10-16,burned,JpN-438,2023-10-26,2
1997,377,2024-03-23,burned,roC-184,2024-05-20,9
1998,551,2023-10-10,subscribed,zxT-024,,2
1999,540,2024-04-26,subscribed,goR-053,,2
2000,771,2023-06-26,subscribed,WHl-554,,3
2001,84,2024-01-10,subscribed,ZOs-292,,3
2002,454,2023-01-09,subscribed,yqA-659,,4
2003,667,2023-02-11,burned,ltJ-534,2023-05-05,7
2004,629,2024-06-10,burned,Uno-118,2024-08-27,9
2005,514,2022-01-03,burned,MYv-043,2022-03-06,2
2006,605,2024-06-22,subscribed,KZb-614,,4
2007,678,2022-05-04,burned,YVu-356,2022-05-22,9
2008,387,2023-09-14,subscribed,jtt-276,,2
2009,912,2023-10-06,subscribed,bGG-177,,10
2010,350,2024-06-15,burned,ZuO-165,2024-08-24,1
2011,296,2024-06-30,subscribed,Ann-655,,10
2012,258,2024-06-21,subscribed,JOM-735,,8
2013,81,2023-10-16,burned,zoB-739,2024-01-04,9
2014,937,2023-10-20,subscribed,SKw-521,,7
2015,268,2024-03-05,subscribed,RqY-376,,8
2016,419,2024-01-06,burned,lcl-458,2024-01-24,4
2017,235,2024-05-09,subscribed,UGE-069,,4
2018,833,2024-04-03,subscribed,ALD-825,,2
2019,311,2024-02-19,burned,UWJ-016,2024-03-23,8
2020,813,2024-06-13,burned,goG-306,2024-07-21,2
2021,975,2024-04-22,burned,Aid-890,2024-07-05,9
2022,986,2024-01-21,burned,ayQ-558,2024-01-21,4
2023,357,2024-01-09,subscribed,BbJ-915,,1
2024,213,2024-04-18,subscribed,fDo-948,,4
2025,574,2023-09-23,burned,MWr-582,2023-11-09,3
2026,49,2023-11-05,subscribed,krt-277,,6
2027,127,2023-09-13,subscribed,HOz-236,,7
2028,223,2024-07-01,burned,LsH-613,2024-09-25,8
2029,921,2024-04-24,burned,CrD-858,2024-06-08,2
2030,279,2024-05-30,subscribed,cor-596,,6
2031,408,2023-03-02,burned,DVd-481,2023-04-20,6
2032,505,2024-05-12,burned,vyr-254,2024-08-04,10
2033,294,2023-08-22,burned,zAD-686,2023-10-19,5
2034,796,2024-01-06,subscribed,VGC-214,,10
2035,277,2023-05-13,burned,Gom-094,2023-07-30,10
2036,438,2022-05-21,subscribed,agf-677,,7
2037,107,2023-02-11,subscribed,hOG-033,,3
2038,658,2024-03-14,subscribed,HTD-134,,4
2039,420,2023-09-01,burned,Khx-550,2023-11-16,10
2040,611,2024-04-01,burned,GTY-028,2024-06-15,9
2041,429,2024-07-09,burned,xat-249,2024-08-07,4
2042,375,2023-05-19,burned,SpE-155,2023-07-12,3
2043,73,2024-07-12,burned,Gmi-448,2024-07-20,2
2044,949,2021-10-29,subscribed,nSf-548,,5
2045,998,2024-04-03,subscribed,MPr-176,,4
2046,634,2023-05-12,subscribed,Mjr-800,,8
2047,30,2021-12-20,burned,tNW-298,2022-02-09,7
2048,188,2022-11-03,subscribed,vqW-793,,6
2049,364,2023-10-23,subscribed,Gsd-805,,2
2050,866,2023-07-29,burned,eed-593,2023-08-28,3
2051,800,2022-10-18,burned,qPE-108,2022-12-24,10
2052,451,2023-09-01,subscribed,VLC-788,,9
2053,195,2024-04-03,subscribed,pKj-817,,9
2054,156,2024-05-23,burned,yyO-675,2024-07-26,5
2055,172,2024-07-11,burned,ddT-949,2024-10-04,3
2056,847,2021-11-13,burned,aLT-164,2022-01-30,2
2057,41,2023-11-22,burned,hwR-080,2024-01-28,8
2058,63,2022-11-07,subscribed,COl-661,,6
2059,23,2023-12-05,subscribed,UAw-450,,10
2060,360,2024-06-15,burned,pKW-530,2024-08-25,7
2061,75,2024-05-10,subscribed,oXy-046,,1
2062,560,2023-06-22,subscribed,MfQ-204,,1
2063,672,2024-04-20,burned,ofR-396,2024-05-11,10
2064,825,2024-02-21,subscribed,QMx-858,,2
2065,118,2022-07-23,subscribed,ZLv-175,,10
2066,612,2023-06-05,subscribed,SjB-645,,3
2067,380,2024-06-20,burned,jWf-756,2024-08-02,1
2068,929,2024-04-23,burned,Jdz-192,2024-05-19,5
2069,920,2023-09-23,subscribed,Ddu-605,,3
2070,679,2023-08-26,burned,aVF-023,2023-11-20,1
2071,290,2023-11-24,burned,SCg-092,2024-01-23,8
2072,440,2023-06-01,burned,CRu-888,2023-07-21,6
2073,668,2024-07-13,subscribed,TUd-638,,9
2074,933,2024-07-12,subscribed,iVr-739,,3
2075,7,2022-08-25,burned,aoo-875,2022-10-11,9
2076,196,2023-09-25,subscribed,VWI-435,,9
2077,421,2024-06-12,subscribed,Rsm-089,,1
2078,568,2022-09-17,subscribed,zsf-947,,3
2079,833,2023-06-28,subscribed,KYl-115,,6
2080,193,2024-03-27,subscribed,SZW-682,,8
2081,559,2023-08-06,burned,fuG-469,2023-10-14,4
2082,148,2022-07-11,subscribed,DUE-922,,5
2083,787,2023-09-09,subscribed,Ryp-879,,9
2084,669,2024-07-12,subscribed,igt-855,,6
2085,202,2022-08-07,burned,ymL-576,2022-10-13,7
2086,444,2022-06-06,burned,UHr-816,2022-06-19,7
2087,914,2023-07-04,burned,mEE-002,2023-07-26,4
2088,988,2024-02-13,subscribed,lDL-992,,4
2089,419,2023-11-19,burned,TBO-887,2024-02-01,4
2090,427,2023-09-25,burned,oQE-379,2023-11-10,5
2091,479,2024-02-04,burned,xmU-322,2024-03-15,5
2092,475,2024-07-02,burned,ejE-816,2024-07-26,8
2093,126,2024-07-09,subscribed,Xip-012,,9
2094,395,2024-04-27,burned,aJO-045,2024-05-14,2
2095,817,2024-05-03,burned,Xit-183,2024-06-13,7
2096,881,2024-02-15,subscribed,hTc-594,,1
2097,806,2023-05-10,subscribed,BXM-215,,1
2098,576,2023-10-13,burned,pbZ-861,2023-10-14,4
2099,325,2023-08-14,subscribed,PhQ-855,,10
2100,392,2022-09-19,burned,Lib-040,2022-11-27,7
2101,930,2024-05-26,subscribed,TSS-428,,2
2102,688,2024-01-31,subscribed,div-870,,2
2103,628,2024-03-06,burned,tfy-645,2024-04-25,1
2104,440,2023-04-04,subscribed,KhR-488,,10
2105,204,2024-03-25,burned,BtQ-627,2024-05-13,2
2106,486,2024-03-20,subscribed,joX-720,,7
2107,833,2023-12-13,burned,NGA-929,2024-01-15,9
2108,31,2024-06-13,subscribed,uVK-481,,6
2109,388,2023-11-20,subscribed,btF-234,,10
2110,625,2023-06-02,subscribed,vcZ-448,,2
2111,877,2023-12-30,subscribed,GTA-282,,10
2112,434,2023-12-29,subscribed,AxA-077,,10
2113,837,2024-02-02,burned,lDe-610,2024-03-16,9
2114,926,2023-11-25,subscribed,mgO-814,,7
2115,376,2022-03-27,burned,ZUu-744,2022-06-07,1
2116,344,2023-11-20,burned,rIB-815,2024-02-06,9
2117,443,2023-07-14,burned,oGc-103,2023-07-17,2
2118,579,2024-03-05,subscribed,DRT-470,,4
2119,75,2024-06-11,burned,eWL-895,2024-08-01,9
2120,557,2023-06-20,subscribed,iwp-306,,4
2121,772,2023-09-08,burned,eBW-057,2023-09-26,3
2122,666,2024-04-25,burned,BzV-119,2024-05-04,1
2123,155,2024-01-27,burned,GKj-141,2024-04-10,7
2124,430,2024-07-07,burned,iCj-801,2024-08-07,6
2125,363,2022-09-08,burned,ZMG-032,2022-10-30,10
2126,448,2024-04-04,subscribed,pGL-173,,4
2127,987,2022-10-02,burned,iVt-436,2022-10-29,6
2128,234,2024-07-11,burned,ylT-290,2024-09-28,6
2129,563,2024-01-10,subscribed,YCK-858,,4
2130,818,2023-07-11,subscribed,rMj-070,,6
2131,262,2022-05-30,subscribed,lkK-295,,10
2132,827,2024-06-10,burned,DcR-902,2024-06-17,8
2133,125,2023-07-25,burned,IhI-052,2023-08-15,3
2134,911,2023-03-28,burned,MMX-276,2023-04-30,4
2135,245,2023-02-09,burned,fzK-997,2023-05-02,10
2136,542,2024-06-25,burned,ExI-919,2024-08-03,1
2137,938,2024-02-20,burned,DRf-827,2024-04-28,4
2138,485,2024-07-02,subscribed,xVb-650,,10
2139,122,2024-06-28,subscribed,fRC-667,,10
2140,125,2023-12-07,burned,khW-178,2023-12-29,9
2141,549,2023-10-18,burned,bzg-290,2023-11-09,8
2142,170,2024-05-03,burned,rNw-062,2024-07-03,4
2143,124,2024-03-13,burned,zik-326,2024-04-04,7
2144,869,2024-06-02,burned,CWq-784,2024-08-13,10
2145,35,2024-07-07,subscribed,IgQ-130,,3
2146,87,2023-04-05,subscribed,JcL-515,,9
2147,646,2023-09-20,burned,mJE-870,2023-10-06,10
2148,708,2024-06-23,subscribed,dHa-612,,4
2149,786,2024-02-17,burned,URF-350,2024-04-03,2
2150,201,2024-06-20,burned,Saj-269,2024-07-06,10
2151,369,2022-09-06,burned,Bnb-282,2022-09-22,5
2152,797,2023-01-28,subscribed,ytE-758,,2
2153,77,2024-05-30,subscribed,dkj-874,,10
2154,59,2024-06-18,burned,upE-232,2024-09-08,6
2155,431,2024-02-27,subscribed,qFs-744,,10
2156,638,2023-07-02,subscribed,oFx-746,,1
2157,500,2024-04-04,burned,aJP-826,2024-05-15,6
2158,913,2022-09-03,subscribed,nbm-595,,4
2159,109,2023-12-29,subscribed,ucw-069,,3
2160,736,2024-07-12,burned,zxE-657,2024-10-03,2
2161,278,2024-05-24,burned,mAG-385,2024-06-19,7
2162,68,2023-06-10,subscribed,rPO-443,,9
2163,69,2024-02-06,burned,vHB-184,2024-03-15,3
2164,165,2022-06-17,subscribed,oGM-730,,6
2165,489,2023-02-25,burned,mLG-350,2023-05-24,9
2166,305,2024-05-14,burned,KiV-337,2024-07-12,2
2167,909,2023-10-24,burned,gsj-406,2023-10-27,7
2168,674,2023-10-31,burned,DHD-664,2024-01-20,5
2169,365,2023-07-04,subscribed,Dod-410,,5
2170,854,2023-10-26,burned,Rag-752,2023-12-24,7
2171,821,2023-04-21,burned,lEH-710,2023-06-22,9
2172,379,2023-11-15,burned,qRm-547,2024-02-03,4
2173,343,2023-09-02,subscribed,Pyu-694,,9
2174,947,2023-09-20,subscribed,zVb-606,,10
2175,899,2024-04-09,burned,vvp-868,2024-05-03,9
2176,554,2023-01-23,burned,jNb-302,2023-01-27,4
2177,354,2023-06-21,burned,tCY-217,2023-08-29,3
2178,416,2023-10-23,burned,mtg-081,2024-01-06,2
2179,109,2024-03-04,burned,kYX-604,2024-05-15,9
2180,563,2023-08-10,burned,AiU-685,2023-10-31,2
2181,762,2024-05-14,subscribed,wWt-015,,6
2182,497,2024-07-09,burned,zEQ-511,2024-09-19,5
2183,341,2022-07-17,burned,Bea-861,2022-07-19,5
2184,942,2023-11-09,burned,WOn-209,2024-02-04,4
2185,383,2022-05-22,burned,tlW-816,2022-06-11,6
2186,533,2024-02-17,burned,rLz-372,2024-03-10,5
2187,300,2023-12-31,burned,Nus-538,2024-02-24,4
2188,139,2023-09-01,subscribed,oSD-003,,9
2189,359,2023-12-02,subscribed,RAW-513,,6
2190,836,2023-10-12,subscribed,WlK-220,,10
2191,499,2024-03-14,subscribed,CIg-169,,10
2192,385,2022-09-08,subscribed,kuQ-531,,10
2193,604,2022-10-29,subscribed,nFa-454,,3
2194,959,2023-01-20,burned,yhF-913,2023-02-28,10
2195,280,2023-08-20,burned,aSn-521,2023-09-07,6
2196,637,2024-02-11,burned,gIT-565,2024-03-11,1
2197,483,2023-03-14,burned,zXz-896,2023-04-23,5
2198,909,2023-11-11,burned,EgY-071,2023-11-12,10
2199,111,2024-05-24,burned,kES-995,2024-07-30,6
2200,866,2023-12-11,subscribed,ete-388,,8
2201,139,2023-11-21,burned,QMI-945,2023-11-23,9
2202,996,2023-01-26,subscribed,lKU-229,,3
2203,435,2023-06-12,subscribed,NrE-538,,2
2204,509,2024-02-22,burned,CwO-060,2024-04-01,4
2205,273,2024-01-19,burned,TaM-024,2024-03-03,8
2206,99,2024-05-20,burned,YVN-985,2024-07-01,8
2207,764,2024-03-19,burned,vDw-891,2024-03-31,3
2208,850,2024-06-29,burned,OLy-320,2024-08-01,4
2209,104,2024-04-25,burned,ECA-169,2024-07-02,3
2210,214,2024-06-27,burned,tSE-902,2024-07-04,10
2211,761,2024-03-13,subscribed,OWZ-957,,2
2212,664,2022-12-24,burned,tfM-775,2022-12-25,4
2213,762,2023-11-03,burned,Zoe-903,2023-12-02,6
2214,787,2023-09-21,subscribed,Nvk-736,,5
2215,165,2022-07-16,burned,pnY-994,2022-08-09,3
2216,999,2022-12-21,burned,VoR-120,2023-02-17,2
2217,853,2024-06-14,subscribed,BNa-076,,9
2218,520,2023-07-11,burned,XKC-570,2023-08-28,1
2219,284,2024-04-15,burned,tKg-003,2024-05-15,9
2220,517,2024-07-04,burned,ozc-353,2024-09-13,1
2221,657,2023-08-29,burned,vLl-881,2023-11-12,7
2222,613,2023-08-25,burned,SzJ-123,2023-09-17,6
2223,164,2024-06-16,burned,Vkc-644,2024-08-30,7
2224,886,2023-03-22,subscribed,iCR-487,,3
2225,659,2023-03-02,burned,DYB-847,2023-05-29,3
2226,64,2024-04-08,burned,hbF-630,2024-04-30,1
2227,91,2024-03-26,subscribed,OjX-043,,4
2228,117,2024-04-24,subscribed,rBS-557,,2
2229,866,2024-05-23,burned,OJj-576,2024-07-09,10
2230,267,2022-06-17,subscribed,LOd-464,,8
2231,822,2024-07-11,burned,uSB-423,2024-08-03,3
2232,685,2023-06-07,burned,gpo-100,2023-07-10,7
2233,559,2024-03-25,subscribed,efA-209,,7
2234,140,2023-11-06,burned,krr-841,2024-01-15,9
2235,246,2023-11-29,burned,OsX-338,2024-02-03,6
2236,661,2023-12-31,subscribed,NcU-351,,1
2237,758,2023-12-05,subscribed,irv-832,,8
2238,395,2023-07-24,subscribed,Eup-442,,1
2239,487,2022-04-15,subscribed,pgb-112,,3
2240,476,2023-06-03,burned,cJe-225,2023-07-25,5
2241,517,2024-07-13,subscribed,Uuo-126,,8
2242,977,2022-11-27,subscribed,LMt-827,,9
2243,184,2023-03-08,subscribed,QXI-509,,7
2244,20,2023-11-29,subscribed,yTi-056,,9
2245,937,2022-10-30,subscribed,PMa-207,,3
2246,558,2023-12-13,burned,bUQ-895,2024-03-02,5
2247,524,2024-06-26,subscribed,cBg-707,,10
2248,582,2023-01-16,burned,Ryl-072,2023-02-25,8
2249,529,2024-01-19,subscribed,omK-319,,1
2250,883,2023-07-08,subscribed,pvC-348,,8
2251,147,2024-06-22,subscribed,ORN-124,,7
2252,666,2024-06-28,subscribed,qTm-329,,1
2253,304,2024-01-22,subscribed,oSt-852,,10
2254,620,2023-05-26,subscribed,Sei-777,,10
2255,748,2022-12-22,subscribed,TzD-515,,6
2256,820,2023-05-07,subscribed,snF-529,,1
2257,864,2023-03-17,burned,PLS-345,2023-05-20,2
2258,582,2022-10-28,subscribed,khd-450,,5
2259,695,2024-04-23,burned,JHm-472,2024-07-19,2
2260,762,2024-04-04,subscribed,hgk-034,,10
2261,228,2023-09-27,burned,LRg-571,2023-11-05,1
2262,102,2024-07-11,subscribed,Abq-607,,6
2263,587,2024-04-19,subscribed,fIN-678,,8
2264,417,2024-02-19,subscribed,AOo-180,,8
2265,958,2023-10-26,burned,VLU-610,2023-12-10,8
2266,216,2022-07-19,burned,zbT-530,2022-09-09,6
2267,407,2023-10-17,burned,CMW-914,2023-12-30,3
2268,399,2024-05-11,burned,hVW-021,2024-07-13,1
2269,923,2023-05-03,subscribed,xIu-779,,2
2270,715,2024-06-30,subscribed,OHV-823,,5
2271,704,2024-01-31,subscribed,JxM-661,,10
2272,761,2024-06-21,burned,zJt-242,2024-08-10,5
2273,499,2024-05-18,subscribed,XKH-050,,10
2274,754,2024-04-24,burned,uEu-469,2024-05-18,1
2275,465,2024-03-06,burned,Cmk-049,2024-04-23,1
2276,691,2024-06-30,burned,nhW-104,2024-08-30,9
2277,949,2023-12-29,burned,RxU-918,2024-03-09,2
2278,974,2023-03-27,burned,eqW-330,2023-05-14,7
2279,731,2024-06-24,subscribed,wCa-415,,10
2280,82,2024-05-07,burned,mwa-853,2024-06-25,4
2281,604,2024-01-04,burned,Ncg-567,2024-01-22,7
2282,947,2024-06-30,subscribed,oTg-423,,8
2283,687,2024-04-29,burned,UVf-701,2024-06-16,5
2284,751,2024-05-02,burned,wOK-363,2024-07-04,1
2285,772,2023-02-09,subscribed,YqD-805,,4
2286,903,2024-03-14,subscribed,lBJ-946,,10
2287,365,2023-12-07,subscribed,hkW-458,,3
2288,163,2024-07-02,burned,FfP-859,2024-09-10,10
